# GOES-R ABI FM4 SRF ch 047 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.4574360       21861.0      0.83724900
  0.4574570       21860.0      0.83658500
  0.4574770       21859.0      0.83592600
  0.4574980       21858.0      0.83527500
  0.4575190       21857.0      0.83463500
  0.4575400       21856.0      0.83400800
  0.4575610       21855.0      0.83339900
  0.4575820       21854.0      0.83281100
  0.4576030       21853.0      0.83224700
  0.4576240       21852.0      0.83170900
  0.4576450       21851.0      0.83120200
  0.4576660       21850.0      0.83072800
  0.4576870       21849.0      0.83029000
  0.4577080       21848.0      0.82989000
  0.4577290       21847.0      0.82949200
  0.4577500       21846.0      0.82909200
  0.4577710       21845.0      0.82869300
  0.4577920       21844.0      0.82829600
  0.4578130       21843.0      0.82790600
  0.4578340       21842.0      0.82752400
  0.4578540       21841.0      0.82715600
  0.4578750       21840.0      0.82680200
  0.4578960       21839.0      0.82646700
  0.4579170       21838.0      0.82615400
  0.4579380       21837.0      0.82586500
  0.4579590       21836.0      0.82560400
  0.4579800       21835.0      0.82537300
  0.4580010       21834.0      0.82517600
  0.4580220       21833.0      0.82499500
  0.4580430       21832.0      0.82481600
  0.4580640       21831.0      0.82463900
  0.4580850       21830.0      0.82446500
  0.4581060       21829.0      0.82429300
  0.4581270       21828.0      0.82412400
  0.4581480       21827.0      0.82395900
  0.4581690       21826.0      0.82379700
  0.4581900       21825.0      0.82364000
  0.4582110       21824.0      0.82348700
  0.4582320       21823.0      0.82333800
  0.4582530       21822.0      0.82319600
  0.4582740       21821.0      0.82305800
  0.4582950       21820.0      0.82292700
  0.4583160       21819.0      0.82280100
  0.4583370       21818.0      0.82268300
  0.4583580       21817.0      0.82257100
  0.4583790       21816.0      0.82246700
  0.4584000       21815.0      0.82237100
  0.4584210       21814.0      0.82228200
  0.4584420       21813.0      0.82220200
  0.4584630       21812.0      0.82213000
  0.4584840       21811.0      0.82206800
  0.4585050       21810.0      0.82201500
  0.4585260       21809.0      0.82197300
  0.4585470       21808.0      0.82194000
  0.4585680       21807.0      0.82191800
  0.4585890       21806.0      0.82190600
  0.4586100       21805.0      0.82191500
  0.4586310       21804.0      0.82199700
  0.4586520       21803.0      0.82215400
  0.4586740       21802.0      0.82238200
  0.4586950       21801.0      0.82267200
  0.4587160       21800.0      0.82302100
  0.4587370       21799.0      0.82342000
  0.4587580       21798.0      0.82386300
  0.4587790       21797.0      0.82434600
  0.4588000       21796.0      0.82486000
  0.4588210       21795.0      0.82540000
  0.4588420       21794.0      0.82596000
  0.4588630       21793.0      0.82653300
  0.4588840       21792.0      0.82711400
  0.4589050       21791.0      0.82769500
  0.4589260       21790.0      0.82827000
  0.4589470       21789.0      0.82883400
  0.4589680       21788.0      0.82937900
  0.4589890       21787.0      0.82990000
  0.4590100       21786.0      0.83039500
  0.4590310       21785.0      0.83089000
  0.4590530       21784.0      0.83139100
  0.4590740       21783.0      0.83189700
  0.4590950       21782.0      0.83241000
  0.4591160       21781.0      0.83292900
  0.4591370       21780.0      0.83345600
  0.4591580       21779.0      0.83399000
  0.4591790       21778.0      0.83453300
  0.4592000       21777.0      0.83508400
  0.4592210       21776.0      0.83564400
  0.4592420       21775.0      0.83621500
  0.4592630       21774.0      0.83679500
  0.4592840       21773.0      0.83738600
  0.4593060       21772.0      0.83798800
  0.4593270       21771.0      0.83860200
  0.4593480       21770.0      0.83922800
  0.4593690       21769.0      0.83986600
  0.4593900       21768.0      0.84051800
  0.4594110       21767.0      0.84118500
  0.4594320       21766.0      0.84187600
  0.4594530       21765.0      0.84259100
  0.4594740       21764.0      0.84332800
  0.4594950       21763.0      0.84408700
  0.4595170       21762.0      0.84486500
  0.4595380       21761.0      0.84566200
  0.4595590       21760.0      0.84647500
  0.4595800       21759.0      0.84730300
  0.4596010       21758.0      0.84814500
  0.4596220       21757.0      0.84899800
  0.4596430       21756.0      0.84986300
  0.4596640       21755.0      0.85073600
  0.4596860       21754.0      0.85161800
  0.4597070       21753.0      0.85250500
  0.4597280       21752.0      0.85339700
  0.4597490       21751.0      0.85429200
  0.4597700       21750.0      0.85518900
  0.4597910       21749.0      0.85608500
  0.4598120       21748.0      0.85698100
  0.4598340       21747.0      0.85787300
  0.4598550       21746.0      0.85876100
  0.4598760       21745.0      0.85964300
  0.4598970       21744.0      0.86051800
  0.4599180       21743.0      0.86138300
  0.4599390       21742.0      0.86223900
  0.4599600       21741.0      0.86308200
  0.4599820       21740.0      0.86391200
  0.4600030       21739.0      0.86472700
  0.4600240       21738.0      0.86554300
  0.4600450       21737.0      0.86636800
  0.4600660       21736.0      0.86719900
  0.4600870       21735.0      0.86803300
  0.4601090       21734.0      0.86886500
  0.4601300       21733.0      0.86969300
  0.4601510       21732.0      0.87051300
  0.4601720       21731.0      0.87132200
  0.4601930       21730.0      0.87211600
  0.4602140       21729.0      0.87289100
  0.4602360       21728.0      0.87364600
  0.4602570       21727.0      0.87437500
  0.4602780       21726.0      0.87507600
  0.4602990       21725.0      0.87574500
  0.4603200       21724.0      0.87639000
  0.4603420       21723.0      0.87702200
  0.4603630       21722.0      0.87764200
  0.4603840       21721.0      0.87825100
  0.4604050       21720.0      0.87884900
  0.4604260       21719.0      0.87943600
  0.4604480       21718.0      0.88001300
  0.4604690       21717.0      0.88058100
  0.4604900       21716.0      0.88114000
  0.4605110       21715.0      0.88169100
  0.4605320       21714.0      0.88223400
  0.4605540       21713.0      0.88277000
  0.4605750       21712.0      0.88329900
  0.4605960       21711.0      0.88382100
  0.4606170       21710.0      0.88433800
  0.4606380       21709.0      0.88485000
  0.4606600       21708.0      0.88535700
  0.4606810       21707.0      0.88586100
  0.4607020       21706.0      0.88636000
  0.4607230       21705.0      0.88685700
  0.4607450       21704.0      0.88735100
  0.4607660       21703.0      0.88784300
  0.4607870       21702.0      0.88833400
  0.4608080       21701.0      0.88882400
  0.4608290       21700.0      0.88931300
  0.4608510       21699.0      0.88980300
  0.4608720       21698.0      0.89029300
  0.4608930       21697.0      0.89078500
  0.4609140       21696.0      0.89127900
  0.4609360       21695.0      0.89177400
  0.4609570       21694.0      0.89227300
  0.4609780       21693.0      0.89277500
  0.4609990       21692.0      0.89328100
  0.4610210       21691.0      0.89378700
  0.4610420       21690.0      0.89428700
  0.4610630       21689.0      0.89478300
  0.4610840       21688.0      0.89527600
  0.4611060       21687.0      0.89576600
  0.4611270       21686.0      0.89625500
  0.4611480       21685.0      0.89674400
  0.4611700       21684.0      0.89723200
  0.4611910       21683.0      0.89772200
  0.4612120       21682.0      0.89821400
  0.4612330       21681.0      0.89870700
  0.4612550       21680.0      0.89920000
  0.4612760       21679.0      0.89969200
  0.4612970       21678.0      0.90018600
  0.4613180       21677.0      0.90067900
  0.4613400       21676.0      0.90117200
  0.4613610       21675.0      0.90166600
  0.4613820       21674.0      0.90215900
  0.4614040       21673.0      0.90265300
  0.4614250       21672.0      0.90314700
  0.4614460       21671.0      0.90364000
  0.4614670       21670.0      0.90413400
  0.4614890       21669.0      0.90462700
  0.4615100       21668.0      0.90512100
  0.4615310       21667.0      0.90561400
  0.4615530       21666.0      0.90610700
  0.4615740       21665.0      0.90660000
  0.4615950       21664.0      0.90709300
  0.4616170       21663.0      0.90758600
  0.4616380       21662.0      0.90807800
  0.4616590       21661.0      0.90857000
  0.4616810       21660.0      0.90906100
  0.4617020       21659.0      0.90955300
  0.4617230       21658.0      0.91004300
  0.4617440       21657.0      0.91053400
  0.4617660       21656.0      0.91102400
  0.4617870       21655.0      0.91151300
  0.4618080       21654.0      0.91200200
  0.4618300       21653.0      0.91249100
  0.4618510       21652.0      0.91297900
  0.4618720       21651.0      0.91346600
  0.4618940       21650.0      0.91395300
  0.4619150       21649.0      0.91443900
  0.4619360       21648.0      0.91492400
  0.4619580       21647.0      0.91540900
  0.4619790       21646.0      0.91589300
  0.4620000       21645.0      0.91637600
  0.4620220       21644.0      0.91685500
  0.4620430       21643.0      0.91733000
  0.4620650       21642.0      0.91780500
  0.4620860       21641.0      0.91828300
  0.4621070       21640.0      0.91876900
  0.4621290       21639.0      0.91927100
  0.4621500       21638.0      0.91978900
  0.4621710       21637.0      0.92032200
  0.4621930       21636.0      0.92086900
  0.4622140       21635.0      0.92142900
  0.4622350       21634.0      0.92200000
  0.4622570       21633.0      0.92258100
  0.4622780       21632.0      0.92317100
  0.4622990       21631.0      0.92376900
  0.4623210       21630.0      0.92437400
  0.4623420       21629.0      0.92498400
  0.4623640       21628.0      0.92559800
  0.4623850       21627.0      0.92621500
  0.4624060       21626.0      0.92683400
  0.4624280       21625.0      0.92745300
  0.4624490       21624.0      0.92807200
  0.4624710       21623.0      0.92868800
  0.4624920       21622.0      0.92930200
  0.4625130       21621.0      0.92991100
  0.4625350       21620.0      0.93051500
  0.4625560       21619.0      0.93111200
  0.4625770       21618.0      0.93170000
  0.4625990       21617.0      0.93228000
  0.4626200       21616.0      0.93284900
  0.4626420       21615.0      0.93340700
  0.4626630       21614.0      0.93395100
  0.4626840       21613.0      0.93448100
  0.4627060       21612.0      0.93499700
  0.4627270       21611.0      0.93549500
  0.4627490       21610.0      0.93597600
  0.4627700       21609.0      0.93643700
  0.4627920       21608.0      0.93687900
  0.4628130       21607.0      0.93729900
  0.4628340       21606.0      0.93769600
  0.4628560       21605.0      0.93806900
  0.4628770       21604.0      0.93841700
  0.4628990       21603.0      0.93873900
  0.4629200       21602.0      0.93903300
  0.4629420       21601.0      0.93929800
  0.4629630       21600.0      0.93953300
  0.4629840       21599.0      0.93973700
  0.4630060       21598.0      0.93990900
  0.4630270       21597.0      0.94007200
  0.4630490       21596.0      0.94023200
  0.4630700       21595.0      0.94039100
  0.4630920       21594.0      0.94054800
  0.4631130       21593.0      0.94070200
  0.4631340       21592.0      0.94085500
  0.4631560       21591.0      0.94100500
  0.4631770       21590.0      0.94115300
  0.4631990       21589.0      0.94129800
  0.4632200       21588.0      0.94144100
  0.4632420       21587.0      0.94158000
  0.4632630       21586.0      0.94171700
  0.4632850       21585.0      0.94185100
  0.4633060       21584.0      0.94198200
  0.4633280       21583.0      0.94211000
  0.4633490       21582.0      0.94223500
  0.4633710       21581.0      0.94235600
  0.4633920       21580.0      0.94247300
  0.4634140       21579.0      0.94258700
  0.4634350       21578.0      0.94269800
  0.4634560       21577.0      0.94280400
  0.4634780       21576.0      0.94290700
  0.4634990       21575.0      0.94300500
  0.4635210       21574.0      0.94310000
  0.4635420       21573.0      0.94319000
  0.4635640       21572.0      0.94327500
  0.4635850       21571.0      0.94335700
  0.4636070       21570.0      0.94343300
  0.4636280       21569.0      0.94350500
  0.4636500       21568.0      0.94357200
  0.4636710       21567.0      0.94363400
  0.4636930       21566.0      0.94369100
  0.4637140       21565.0      0.94374400
  0.4637360       21564.0      0.94379000
  0.4637570       21563.0      0.94383200
  0.4637790       21562.0      0.94386800
  0.4638000       21561.0      0.94389800
  0.4638220       21560.0      0.94392300
  0.4638430       21559.0      0.94394100
  0.4638650       21558.0      0.94395400
  0.4638860       21557.0      0.94396100
  0.4639080       21556.0      0.94396000
  0.4639290       21555.0      0.94393600
  0.4639510       21554.0      0.94389100
  0.4639730       21553.0      0.94383200
  0.4639940       21552.0      0.94377000
  0.4640160       21551.0      0.94370300
  0.4640370       21550.0      0.94362000
  0.4640590       21549.0      0.94352100
  0.4640800       21548.0      0.94340600
  0.4641020       21547.0      0.94327700
  0.4641230       21546.0      0.94313500
  0.4641450       21545.0      0.94298000
  0.4641660       21544.0      0.94281400
  0.4641880       21543.0      0.94263900
  0.4642090       21542.0      0.94245400
  0.4642310       21541.0      0.94226100
  0.4642530       21540.0      0.94206200
  0.4642740       21539.0      0.94185700
  0.4642960       21538.0      0.94164700
  0.4643170       21537.0      0.94143300
  0.4643390       21536.0      0.94121700
  0.4643600       21535.0      0.94100000
  0.4643820       21534.0      0.94078200
  0.4644030       21533.0      0.94056500
  0.4644250       21532.0      0.94035000
  0.4644470       21531.0      0.94013800
  0.4644680       21530.0      0.93992900
  0.4644900       21529.0      0.93972600
  0.4645110       21528.0      0.93952900
  0.4645330       21527.0      0.93933900
  0.4645540       21526.0      0.93915700
  0.4645760       21525.0      0.93898500
  0.4645980       21524.0      0.93882300
  0.4646190       21523.0      0.93867300
  0.4646410       21522.0      0.93853500
  0.4646620       21521.0      0.93841200
  0.4646840       21520.0      0.93830300
  0.4647060       21519.0      0.93821000
  0.4647270       21518.0      0.93813400
  0.4647490       21517.0      0.93807600
  0.4647700       21516.0      0.93803700
  0.4647920       21515.0      0.93801800
  0.4648140       21514.0      0.93802400
  0.4648350       21513.0      0.93806400
  0.4648570       21512.0      0.93813400
  0.4648780       21511.0      0.93822700
  0.4649000       21510.0      0.93833700
  0.4649220       21509.0      0.93846000
  0.4649430       21508.0      0.93858800
  0.4649650       21507.0      0.93871700
  0.4649870       21506.0      0.93884000
  0.4650080       21505.0      0.93895200
  0.4650300       21504.0      0.93906000
  0.4650510       21503.0      0.93916800
  0.4650730       21502.0      0.93927600
  0.4650950       21501.0      0.93938300
  0.4651160       21500.0      0.93949000
  0.4651380       21499.0      0.93959700
  0.4651600       21498.0      0.93970500
  0.4651810       21497.0      0.93981400
  0.4652030       21496.0      0.93992400
  0.4652240       21495.0      0.94003400
  0.4652460       21494.0      0.94014700
  0.4652680       21493.0      0.94026100
  0.4652890       21492.0      0.94037800
  0.4653110       21491.0      0.94049600
  0.4653330       21490.0      0.94061800
  0.4653540       21489.0      0.94074200
  0.4653760       21488.0      0.94086900
  0.4653980       21487.0      0.94099900
  0.4654190       21486.0      0.94113400
  0.4654410       21485.0      0.94127200
  0.4654630       21484.0      0.94141400
  0.4654840       21483.0      0.94156000
  0.4655060       21482.0      0.94171100
  0.4655280       21481.0      0.94186700
  0.4655490       21480.0      0.94202900
  0.4655710       21479.0      0.94219500
  0.4655930       21478.0      0.94236800
  0.4656140       21477.0      0.94254600
  0.4656360       21476.0      0.94273100
  0.4656580       21475.0      0.94292100
  0.4656790       21474.0      0.94311900
  0.4657010       21473.0      0.94332400
  0.4657230       21472.0      0.94354900
  0.4657440       21471.0      0.94380500
  0.4657660       21470.0      0.94408800
  0.4657880       21469.0      0.94439500
  0.4658100       21468.0      0.94472500
  0.4658310       21467.0      0.94507300
  0.4658530       21466.0      0.94543700
  0.4658750       21465.0      0.94581400
  0.4658960       21464.0      0.94620200
  0.4659180       21463.0      0.94659800
  0.4659400       21462.0      0.94699900
  0.4659620       21461.0      0.94740200
  0.4659830       21460.0      0.94780400
  0.4660050       21459.0      0.94820400
  0.4660270       21458.0      0.94861700
  0.4660480       21457.0      0.94904900
  0.4660700       21456.0      0.94949800
  0.4660920       21455.0      0.94996200
  0.4661140       21454.0      0.95044100
  0.4661350       21453.0      0.95093100
  0.4661570       21452.0      0.95143100
  0.4661790       21451.0      0.95193800
  0.4662000       21450.0      0.95245200
  0.4662220       21449.0      0.95297100
  0.4662440       21448.0      0.95349100
  0.4662660       21447.0      0.95401200
  0.4662870       21446.0      0.95453200
  0.4663090       21445.0      0.95504900
  0.4663310       21444.0      0.95556000
  0.4663530       21443.0      0.95606500
  0.4663740       21442.0      0.95656000
  0.4663960       21441.0      0.95704500
  0.4664180       21440.0      0.95751700
  0.4664400       21439.0      0.95797500
  0.4664610       21438.0      0.95841600
  0.4664830       21437.0      0.95883900
  0.4665050       21436.0      0.95924300
  0.4665270       21435.0      0.95963600
  0.4665480       21434.0      0.96002400
  0.4665700       21433.0      0.96040700
  0.4665920       21432.0      0.96078400
  0.4666140       21431.0      0.96115600
  0.4666360       21430.0      0.96152300
  0.4666570       21429.0      0.96188500
  0.4666790       21428.0      0.96224200
  0.4667010       21427.0      0.96259300
  0.4667230       21426.0      0.96294000
  0.4667440       21425.0      0.96328200
  0.4667660       21424.0      0.96361900
  0.4667880       21423.0      0.96395000
  0.4668100       21422.0      0.96427700
  0.4668320       21421.0      0.96460000
  0.4668530       21420.0      0.96491700
  0.4668750       21419.0      0.96522900
  0.4668970       21418.0      0.96553700
  0.4669190       21417.0      0.96584100
  0.4669410       21416.0      0.96613900
  0.4669620       21415.0      0.96643300
  0.4669840       21414.0      0.96672300
  0.4670060       21413.0      0.96700800
  0.4670280       21412.0      0.96728900
  0.4670500       21411.0      0.96756700
  0.4670710       21410.0      0.96784200
  0.4670930       21409.0      0.96811400
  0.4671150       21408.0      0.96838100
  0.4671370       21407.0      0.96864500
  0.4671590       21406.0      0.96890400
  0.4671810       21405.0      0.96915900
  0.4672020       21404.0      0.96941000
  0.4672240       21403.0      0.96965700
  0.4672460       21402.0      0.96989800
  0.4672680       21401.0      0.97013500
  0.4672900       21400.0      0.97036600
  0.4673120       21399.0      0.97059300
  0.4673330       21398.0      0.97081400
  0.4673550       21397.0      0.97102900
  0.4673770       21396.0      0.97123900
  0.4673990       21395.0      0.97144300
  0.4674210       21394.0      0.97164000
  0.4674430       21393.0      0.97183300
  0.4674640       21392.0      0.97202100
  0.4674860       21391.0      0.97220500
  0.4675080       21390.0      0.97238400
  0.4675300       21389.0      0.97255900
  0.4675520       21388.0      0.97273100
  0.4675740       21387.0      0.97289900
  0.4675960       21386.0      0.97306500
  0.4676170       21385.0      0.97322700
  0.4676390       21384.0      0.97338800
  0.4676610       21383.0      0.97354600
  0.4676830       21382.0      0.97370300
  0.4677050       21381.0      0.97385800
  0.4677270       21380.0      0.97401300
  0.4677490       21379.0      0.97416600
  0.4677710       21378.0      0.97432000
  0.4677920       21377.0      0.97447300
  0.4678140       21376.0      0.97462600
  0.4678360       21375.0      0.97478000
  0.4678580       21374.0      0.97493500
  0.4678800       21373.0      0.97509100
  0.4679020       21372.0      0.97524800
  0.4679240       21371.0      0.97540700
  0.4679460       21370.0      0.97556900
  0.4679680       21369.0      0.97573300
  0.4679900       21368.0      0.97589900
  0.4680110       21367.0      0.97606900
  0.4680330       21366.0      0.97624400
  0.4680550       21365.0      0.97642300
  0.4680770       21364.0      0.97660500
  0.4680990       21363.0      0.97678900
  0.4681210       21362.0      0.97697300
  0.4681430       21361.0      0.97715700
  0.4681650       21360.0      0.97733900
  0.4681870       21359.0      0.97751800
  0.4682090       21358.0      0.97769300
  0.4682310       21357.0      0.97786300
  0.4682520       21356.0      0.97802700
  0.4682740       21355.0      0.97818400
  0.4682960       21354.0      0.97833200
  0.4683180       21353.0      0.97847200
  0.4683400       21352.0      0.97860700
  0.4683620       21351.0      0.97873900
  0.4683840       21350.0      0.97886700
  0.4684060       21349.0      0.97899100
  0.4684280       21348.0      0.97911100
  0.4684500       21347.0      0.97922900
  0.4684720       21346.0      0.97934400
  0.4684940       21345.0      0.97945600
  0.4685160       21344.0      0.97956600
  0.4685380       21343.0      0.97967400
  0.4685600       21342.0      0.97978100
  0.4685820       21341.0      0.97988600
  0.4686040       21340.0      0.97999000
  0.4686260       21339.0      0.98009300
  0.4686470       21338.0      0.98019600
  0.4686690       21337.0      0.98029800
  0.4686910       21336.0      0.98040100
  0.4687130       21335.0      0.98050400
  0.4687350       21334.0      0.98060700
  0.4687570       21333.0      0.98071100
  0.4687790       21332.0      0.98081700
  0.4688010       21331.0      0.98092300
  0.4688230       21330.0      0.98103200
  0.4688450       21329.0      0.98114300
  0.4688670       21328.0      0.98125500
  0.4688890       21327.0      0.98137100
  0.4689110       21326.0      0.98148900
  0.4689330       21325.0      0.98161000
  0.4689550       21324.0      0.98173500
  0.4689770       21323.0      0.98186400
  0.4689990       21322.0      0.98199600
  0.4690210       21321.0      0.98213300
  0.4690430       21320.0      0.98227500
  0.4690650       21319.0      0.98242000
  0.4690870       21318.0      0.98257000
  0.4691090       21317.0      0.98272400
  0.4691310       21316.0      0.98288100
  0.4691530       21315.0      0.98304200
  0.4691750       21314.0      0.98320600
  0.4691970       21313.0      0.98337400
  0.4692190       21312.0      0.98354400
  0.4692410       21311.0      0.98371900
  0.4692630       21310.0      0.98389800
  0.4692850       21309.0      0.98408000
  0.4693070       21308.0      0.98426600
  0.4693290       21307.0      0.98445500
  0.4693510       21306.0      0.98464700
  0.4693730       21305.0      0.98484200
  0.4693950       21304.0      0.98504000
  0.4694170       21303.0      0.98524000
  0.4694390       21302.0      0.98544200
  0.4694620       21301.0      0.98564700
  0.4694840       21300.0      0.98585200
  0.4695060       21299.0      0.98606000
  0.4695280       21298.0      0.98626900
  0.4695500       21297.0      0.98647900
  0.4695720       21296.0      0.98668900
  0.4695940       21295.0      0.98690100
  0.4696160       21294.0      0.98711300
  0.4696380       21293.0      0.98732500
  0.4696600       21292.0      0.98753700
  0.4696820       21291.0      0.98774800
  0.4697040       21290.0      0.98795900
  0.4697260       21289.0      0.98817000
  0.4697480       21288.0      0.98838000
  0.4697700       21287.0      0.98858800
  0.4697920       21286.0      0.98879500
  0.4698140       21285.0      0.98900100
  0.4698360       21284.0      0.98920500
  0.4698590       21283.0      0.98940700
  0.4698810       21282.0      0.98960600
  0.4699030       21281.0      0.98980300
  0.4699250       21280.0      0.98999800
  0.4699470       21279.0      0.99018900
  0.4699690       21278.0      0.99037800
  0.4699910       21277.0      0.99056300
  0.4700130       21276.0      0.99074300
  0.4700350       21275.0      0.99091400
  0.4700570       21274.0      0.99108100
  0.4700790       21273.0      0.99125100
  0.4701020       21272.0      0.99143100
  0.4701240       21271.0      0.99162300
  0.4701460       21270.0      0.99182700
  0.4701680       21269.0      0.99204200
  0.4701900       21268.0      0.99226800
  0.4702120       21267.0      0.99250300
  0.4702340       21266.0      0.99274600
  0.4702560       21265.0      0.99299700
  0.4702780       21264.0      0.99325600
  0.4703010       21263.0      0.99352000
  0.4703230       21262.0      0.99378900
  0.4703450       21261.0      0.99406200
  0.4703670       21260.0      0.99433900
  0.4703890       21259.0      0.99461900
  0.4704110       21258.0      0.99490000
  0.4704330       21257.0      0.99518300
  0.4704550       21256.0      0.99546500
  0.4704780       21255.0      0.99574600
  0.4705000       21254.0      0.99602600
  0.4705220       21253.0      0.99630300
  0.4705440       21252.0      0.99657600
  0.4705660       21251.0      0.99684600
  0.4705880       21250.0      0.99711000
  0.4706100       21249.0      0.99736800
  0.4706330       21248.0      0.99761900
  0.4706550       21247.0      0.99786300
  0.4706770       21246.0      0.99809700
  0.4706990       21245.0      0.99832300
  0.4707210       21244.0      0.99853800
  0.4707430       21243.0      0.99874200
  0.4707650       21242.0      0.99893300
  0.4707880       21241.0      0.99911200
  0.4708100       21240.0      0.99927700
  0.4708320       21239.0      0.99942800
  0.4708540       21238.0      0.99956300
  0.4708760       21237.0      0.99968100
  0.4708980       21236.0      0.99978200
  0.4709210       21235.0      0.99986500
  0.4709430       21234.0      0.99992900
  0.4709650       21233.0      0.99997300
  0.4709870       21232.0      0.99999600
  0.4710090       21231.0      1.00000000
  0.4710320       21230.0      0.99999500
  0.4710540       21229.0      0.99998600
  0.4710760       21228.0      0.99997300
  0.4710980       21227.0      0.99995500
  0.4711200       21226.0      0.99993300
  0.4711430       21225.0      0.99990700
  0.4711650       21224.0      0.99987700
  0.4711870       21223.0      0.99984300
  0.4712090       21222.0      0.99980500
  0.4712310       21221.0      0.99976300
  0.4712540       21220.0      0.99971800
  0.4712760       21219.0      0.99966900
  0.4712980       21218.0      0.99961700
  0.4713200       21217.0      0.99956200
  0.4713420       21216.0      0.99950300
  0.4713650       21215.0      0.99944100
  0.4713870       21214.0      0.99937600
  0.4714090       21213.0      0.99930900
  0.4714310       21212.0      0.99923800
  0.4714530       21211.0      0.99916500
  0.4714760       21210.0      0.99909000
  0.4714980       21209.0      0.99901200
  0.4715200       21208.0      0.99893100
  0.4715420       21207.0      0.99884900
  0.4715650       21206.0      0.99876400
  0.4715870       21205.0      0.99867700
  0.4716090       21204.0      0.99858800
  0.4716310       21203.0      0.99849800
  0.4716540       21202.0      0.99840600
  0.4716760       21201.0      0.99831200
  0.4716980       21200.0      0.99821700
  0.4717200       21199.0      0.99812000
  0.4717430       21198.0      0.99802200
  0.4717650       21197.0      0.99792300
  0.4717870       21196.0      0.99782300
  0.4718090       21195.0      0.99772200
  0.4718320       21194.0      0.99762000
  0.4718540       21193.0      0.99751700
  0.4718760       21192.0      0.99741400
  0.4718980       21191.0      0.99731000
  0.4719210       21190.0      0.99719500
  0.4719430       21189.0      0.99705700
  0.4719650       21188.0      0.99689800
  0.4719880       21187.0      0.99671900
  0.4720100       21186.0      0.99652500
  0.4720320       21185.0      0.99631400
  0.4720540       21184.0      0.99608500
  0.4720770       21183.0      0.99584100
  0.4720990       21182.0      0.99558200
  0.4721210       21181.0      0.99530800
  0.4721440       21180.0      0.99501900
  0.4721660       21179.0      0.99471800
  0.4721880       21178.0      0.99440400
  0.4722100       21177.0      0.99407800
  0.4722330       21176.0      0.99374100
  0.4722550       21175.0      0.99339400
  0.4722770       21174.0      0.99303600
  0.4723000       21173.0      0.99267000
  0.4723220       21172.0      0.99229500
  0.4723440       21171.0      0.99191200
  0.4723670       21170.0      0.99152200
  0.4723890       21169.0      0.99112600
  0.4724110       21168.0      0.99072400
  0.4724340       21167.0      0.99031800
  0.4724560       21166.0      0.98990700
  0.4724780       21165.0      0.98949200
  0.4725000       21164.0      0.98907500
  0.4725230       21163.0      0.98865500
  0.4725450       21162.0      0.98823400
  0.4725670       21161.0      0.98781200
  0.4725900       21160.0      0.98739000
  0.4726120       21159.0      0.98696900
  0.4726340       21158.0      0.98654800
  0.4726570       21157.0      0.98613000
  0.4726790       21156.0      0.98571500
  0.4727010       21155.0      0.98530300
  0.4727240       21154.0      0.98489500
  0.4727460       21153.0      0.98449200
  0.4727690       21152.0      0.98409400
  0.4727910       21151.0      0.98370200
  0.4728130       21150.0      0.98331800
  0.4728360       21149.0      0.98294100
  0.4728580       21148.0      0.98257200
  0.4728800       21147.0      0.98221200
  0.4729030       21146.0      0.98186200
  0.4729250       21145.0      0.98151600
  0.4729470       21144.0      0.98117200
  0.4729700       21143.0      0.98083600
  0.4729920       21142.0      0.98051100
  0.4730150       21141.0      0.98019700
  0.4730370       21140.0      0.97987400
  0.4730590       21139.0      0.97954100
  0.4730820       21138.0      0.97919900
  0.4731040       21137.0      0.97885000
  0.4731260       21136.0      0.97849500
  0.4731490       21135.0      0.97813500
  0.4731710       21134.0      0.97777000
  0.4731940       21133.0      0.97740300
  0.4732160       21132.0      0.97703400
  0.4732380       21131.0      0.97666400
  0.4732610       21130.0      0.97629500
  0.4732830       21129.0      0.97592800
  0.4733060       21128.0      0.97556300
  0.4733280       21127.0      0.97520200
  0.4733500       21126.0      0.97484600
  0.4733730       21125.0      0.97449700
  0.4733950       21124.0      0.97415400
  0.4734180       21123.0      0.97382100
  0.4734400       21122.0      0.97349600
  0.4734620       21121.0      0.97318300
  0.4734850       21120.0      0.97288100
  0.4735070       21119.0      0.97259200
  0.4735300       21118.0      0.97231800
  0.4735520       21117.0      0.97205800
  0.4735750       21116.0      0.97181600
  0.4735970       21115.0      0.97159000
  0.4736190       21114.0      0.97138400
  0.4736420       21113.0      0.97119700
  0.4736640       21112.0      0.97103100
  0.4736870       21111.0      0.97088800
  0.4737090       21110.0      0.97076700
  0.4737320       21109.0      0.97067100
  0.4737540       21108.0      0.97060100
  0.4737760       21107.0      0.97055800
  0.4737990       21106.0      0.97054200
  0.4738210       21105.0      0.97055800
  0.4738440       21104.0      0.97060500
  0.4738660       21103.0      0.97067900
  0.4738890       21102.0      0.97077500
  0.4739110       21101.0      0.97088700
  0.4739340       21100.0      0.97101000
  0.4739560       21099.0      0.97113900
  0.4739790       21098.0      0.97126800
  0.4740010       21097.0      0.97139400
  0.4740240       21096.0      0.97152000
  0.4740460       21095.0      0.97165400
  0.4740680       21094.0      0.97179500
  0.4740910       21093.0      0.97194400
  0.4741130       21092.0      0.97209900
  0.4741360       21091.0      0.97226100
  0.4741580       21090.0      0.97242900
  0.4741810       21089.0      0.97260300
  0.4742030       21088.0      0.97278400
