id,nstr,L_over_E_sr1,rho_f,BRF,R,T_down,atmospheric_absorptance
198,32,0.05822259954309069,0.18291169099747415,0.21120822807064268,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
198,68,0.058219304288910596,0.18290133865115027,0.211196274210769,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
199,32,0.045785151244121941,0.14383829479203106,0.16609015643591174,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
199,68,0.045784988334935564,0.14383778299772795,0.16608956546675441,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
200,32,0.043889018778767726,0.13788141896864117,0.15921174871558511,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
200,68,0.043887752256213802,0.13787744007069014,0.15920715427997889,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
201,32,0.028075608341024745,0.088202124909227658,0.10184704111887916,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
201,68,0.028071977765063427,0.088190719118459285,0.10183387084613828,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
202,32,0.026228757329683626,0.082400071339723518,0.095147406738467472,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
202,68,0.026228791308283594,0.082400178086643558,0.095147529999193514,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
203,32,0.026666634414614684,0.083775702772918251,0.096735849094988849,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
203,68,0.026666567724443029,0.083775493259564904,0.096735607169806948,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
204,32,0.018368721901739615,0.057707041782339104,0.066634352214340928,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
204,68,0.018368612410387876,0.057706697805112853,0.066633955023652575,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
205,32,0.018368721901739615,0.057707041782339104,0.066634352214340928,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
205,68,0.018368612410387876,0.057706697805112853,0.066633955023652575,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
206,32,0.018368721901739615,0.057707041782339104,0.066634352214340928,0.1116602136512469,0.88833978648186884,-1.3311574065255627e-10
206,68,0.018368612410387876,0.057706697805112853,0.066633955023652575,0.11166025769090439,0.88833974254931025,-2.4021462596834908e-10
207,32,0.047355693854680012,0.14877229991951005,0.1518084693056225,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
207,68,0.047354846327949188,0.14876963733575876,0.15180575238342731,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
208,32,0.044786820951733135,0.14070194767960625,0.14357341599959822,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
208,68,0.044786549606792778,0.14070109522433502,0.14357254614728063,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
209,32,0.043565566034415283,0.13686526220320008,0.13965843081959192,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
209,68,0.043568342349362334,0.13687398425384179,0.13966733087126712,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
210,32,0.026167362883632323,0.082207194999037531,0.083884892856160742,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
210,68,0.026168115462116729,0.082209559294075391,0.083887305402117751,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
211,32,0.025983633073200445,0.081629990776339298,0.083295908955448264,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
211,68,0.025983406105949926,0.081629277737692463,0.08329518136499231,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
212,32,0.026117627181991163,0.082050945684140522,0.083725454779735226,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
212,68,0.026117499959683044,0.082050546003471975,0.083725046942318346,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
213,32,0.018576015394642605,0.058358273496780105,0.059549258670183784,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
213,68,0.018575496755234615,0.058356644143026104,0.059547596064312355,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
214,32,0.018576015394642605,0.058358273496780105,0.059549258670183784,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
214,68,0.018575496755234615,0.058356644143026104,0.059547596064312355,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
215,32,0.018576015394642605,0.058358273496780105,0.059549258670183784,0.094716618172115102,0.90528338169373468,1.3415024646690199e-10
215,68,0.018575496755234615,0.058356644143026104,0.059547596064312355,0.094716533325527791,0.90528346635118107,3.2329117161111753e-10
216,32,0.16537876933130194,0.51955272679093911,3.4636848452729274,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
216,68,0.16537258823989265,0.51953330831957656,3.4635553887971771,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
217,32,0.031632560802938067,0.099376620632742677,0.66251080421828457,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
217,68,0.0316317230389591,0.099373988719580919,0.6624932581305395,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
218,32,0.028699770188908187,0.090162987185189308,0.60108658123459546,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
218,68,0.028699059166498942,0.090160753442411881,0.60107168961607926,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
219,32,0.034095836604718613,0.10711522979538195,0.714101531969213,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
219,68,0.034097042186100573,0.10711901724099482,0.71412678160663212,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
220,32,0.01950566307947876,0.06127884783388813,0.40852565222592085,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
220,68,0.019505240620698857,0.061277520640488747,0.40851680426992498,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
221,32,0.018198131611178902,0.057171116578739821,0.38114077719159883,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
221,68,0.018197655060369158,0.057169619450216869,0.38113079633477914,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
222,32,0.01354755704018838,0.042560905671544497,0.28373937114363001,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
222,68,0.013547564410642107,0.042560928826507777,0.28373952551005188,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
223,32,0.01354755704018838,0.042560905671544497,0.28373937114363001,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
223,68,0.013547564410642107,0.042560928826507777,0.28373952551005188,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
224,32,0.01354755704018838,0.042560905671544497,0.28373937114363001,0.66100206407581485,0.33899793574142134,1.8276380409076864e-10
224,68,0.013547564410642107,0.042560928826507777,0.28373952551005188,0.66100870149335844,0.33899129837510489,1.3153667044463191e-10
225,32,0.19446530807716764,0.61093078323330574,2.0364359441110191,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
225,68,0.19446205264796596,0.61092055600084139,2.0364018533361379,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
226,32,0.060865042625971588,0.19121317077418196,0.63737723591393991,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
226,68,0.060864690977369441,0.19121206603751681,0.63737355345838942,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
227,32,0.055713705537103621,0.17502976801962972,0.58343256006543243,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
227,68,0.055713493317586807,0.17502910131235475,0.58343033770784913,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
228,32,0.062263231298391356,0.19560571003578836,0.65201903345262791,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
228,68,0.062265320900787159,0.19561227471532394,0.65204091571774647,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
229,32,0.041261466194634937,0.12962671907340872,0.43208906357802912,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
229,68,0.041261363278442702,0.12962639575265525,0.43208798584218416,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
230,32,0.038993358878912136,0.12250124979278069,0.40833749930926899,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
230,68,0.038993344762764795,0.12250120544559591,0.40833735148531969,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
231,32,0.029268352484074292,0.091949241146644364,0.30649747048881454,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
231,68,0.029269303495579879,0.091952228837403796,0.30650742945801268,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
232,32,0.029268352484074292,0.091949241146644364,0.30649747048881454,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
232,68,0.029269303495579879,0.091952228837403796,0.30650742945801268,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
233,32,0.029268352484074292,0.091949241146644364,0.30649747048881454,0.56356959586490385,0.4364304041201662,1.4929946168251718e-11
233,68,0.029269303495579879,0.091952228837403796,0.30650742945801268,0.56357060453895014,0.43642939567249056,-2.1144069828338274e-10
234,32,0.18276955503934869,0.57418749141149317,1.3586433512042368,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
234,68,0.18277016080802067,0.5741893944899028,1.3586478542713825,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
235,32,0.07768931105700716,0.24406816887914598,0.57751448759896662,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
235,68,0.077689272489929767,0.24406804771709897,0.57751420090513916,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
236,32,0.071915952382419504,0.22593062768052249,0.53459740890029006,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
236,68,0.071915411765673606,0.22592892928292518,0.53459339014920648,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
237,32,0.076612516274569387,0.24068531830121564,0.56950998120589946,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
237,68,0.076609787123669282,0.24067674442079734,0.56948969367647995,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
238,32,0.056020922507196237,0.1759949185959308,0.41643945500848656,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
238,68,0.056021074853472325,0.17599539720587254,0.41644058749608842,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
239,32,0.053601949077259466,0.16839548943921254,0.39845767370680457,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
239,68,0.053602777159056821,0.16839809093490368,0.3984638293700275,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
240,32,0.040505442673700785,0.12725160113410089,0.30110294006219979,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
240,68,0.040505498409937689,0.12725177623465328,0.30110335438540409,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
241,32,0.040505442673700785,0.12725160113410089,0.30110294006219979,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
241,68,0.040505498409937689,0.12725177623465328,0.30110335438540409,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
242,32,0.040505442673700785,0.12725160113410089,0.30110294006219979,0.4932956348416852,0.50670436495641513,2.0189960814320784e-10
242,68,0.040505498409937689,0.12725177623465328,0.30110335438540409,0.49329515209610131,0.50670484813570538,-2.3180668495825785e-10
243,32,0.1458655110321373,0.45825001787068342,0.7050000274933591,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
243,68,0.14586157061245356,0.45823763867715295,0.70498098258023523,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
244,32,0.09383727000720947,0.29479847808757109,0.45353612013472472,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
244,68,0.093837078888579201,0.29479787767068627,0.45353519641644041,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
245,32,0.088744377083793499,0.27879868309384803,0.42892105091361232,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
245,68,0.0887436737460853,0.27879647349327097,0.42891765152810918,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
246,32,0.086241905618887879,0.27093693712388245,0.41682605711366527,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
246,68,0.086242096542014798,0.27093753692657541,0.4168269798870391,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
247,32,0.073023455847366428,0.22940995242982498,0.35293838835357688,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
247,68,0.073023487724018468,0.22941005257328087,0.3529385424204321,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
248,32,0.071485425136422906,0.22457808644732932,0.34550474838050665,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
248,68,0.071482789723912504,0.22456980705474747,0.34549201085345765,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
249,32,0.054509751939315509,0.17124743624155558,0.26345759421777781,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
249,68,0.054509358286415927,0.17124619954449818,0.26345569160692028,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
250,32,0.054509751939315509,0.17124743624155558,0.26345759421777781,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
250,68,0.054509358286415927,0.17124619954449818,0.26345569160692028,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
251,32,0.054509751939315509,0.17124743624155558,0.26345759421777781,0.37885043900739629,0.62114956083066586,1.6193779650564011e-10
251,68,0.054509358286415927,0.17124619954449818,0.26345569160692028,0.37885062227874838,0.62114937766165379,5.9597771162600566e-11
252,32,0.1152879405802428,0.3621877471743874,0.41821838665663336,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
252,68,0.11528438562143263,0.36217657894190552,0.41820549069257379,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
253,32,0.097757252289717753,0.30711346562850128,0.35462408410474816,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
253,68,0.0977570374877854,0.3071127908083286,0.35462330488953148,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
254,32,0.094054288420374985,0.29548026154006563,0.34119121708075578,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
254,68,0.09405286298329138,0.29547578339739561,0.34118604616700382,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
255,32,0.084134503927712351,0.2643163394527227,0.30520621946849191,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
255,68,0.084129376651107576,0.26430023163820826,0.30518761976639996,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
256,32,0.079369839016092736,0.24934770316956148,0.28792192709352243,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
256,68,0.079369874898113854,0.2493478158962554,0.28792205725909659,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
257,32,0.078846419945529309,0.24770333366273062,0.28602317273869038,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
257,68,0.078846297956604167,0.24770295042321958,0.28602273021182067,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
258,32,0.060881754007313452,0.19126567112703688,0.22085457342385834,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
258,68,0.060881539517547954,0.19126499728756532,0.22085379534105776,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
259,32,0.060881754007313452,0.19126567112703688,0.22085457342385834,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
259,68,0.060881539517547954,0.19126499728756532,0.22085379534105776,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
260,32,0.060881754007313452,0.19126567112703688,0.22085457342385834,0.29388800203444232,0.70611199820547887,-2.3992119402294065e-10
260,68,0.060881539517547954,0.19126499728756532,0.22085379534105776,0.29388806308044818,0.70611193723161747,-3.1206559558683011e-10
261,32,0.10149466854609478,0.3188549050829424,0.3253621480438188,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
261,68,0.10149354162973237,0.31885136477077708,0.32535853548038479,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
262,32,0.097604497303038038,0.30663357168454908,0.3128913996781113,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
262,68,0.097604122310981381,0.30663239361225875,0.31289019756352932,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
263,32,0.095524143653981083,0.30009794794380301,0.30622239586102351,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
263,68,0.095527125095270934,0.30010731441785632,0.30623195348760851,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
264,32,0.081440791930990394,0.25585379363293431,0.26107529962544318,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
264,68,0.081441997045330755,0.25585757961129274,0.26107916286866606,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
265,32,0.080544003220040197,0.25303644880679094,0.25820045796611318,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
265,68,0.080543721799987686,0.25303556469962141,0.25819955581594023,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
266,32,0.080255067076809877,0.25212872914186196,0.25727421341006323,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
266,68,0.080254890834639797,0.25212817546075522,0.25727364842934208,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
267,32,0.062696867568466236,0.19696801855618568,0.20098777403692417,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
267,68,0.062695788738589497,0.19696462931217046,0.20098431562466373,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
268,32,0.062696867568466236,0.19696801855618568,0.20098777403692417,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
268,68,0.062695788738589497,0.19696462931217046,0.20098431562466373,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
269,32,0.062696867568466236,0.19696801855618568,0.20098777403692417,0.25871605330795477,0.74128394646305507,2.2899016016708629e-10
269,68,0.062695788738589497,0.19696462931217046,0.20098431562466373,0.25871595752507837,0.74128404224169298,2.3322865860819775e-10
270,32,0.1711876844883953,0.53780197197379009,3.5853464798252674,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
270,68,0.17118138436197794,0.53778217954292062,3.5852145302861378,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
271,32,0.037408786634351862,0.11752316927018785,0.78348779513458577,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
271,68,0.037407830348794233,0.11752016501050527,0.78346776673670182,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
272,32,0.034455344533543653,0.10824465726348598,0.72163104842323988,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
272,68,0.034454515336165295,0.10824205226309375,0.72161368175395835,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
273,32,0.042007910353230336,0.13197174255836702,0.87981161705578015,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
273,68,0.042008963527729794,0.13197505120363748,0.87983367469091656,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
274,32,0.027364559233006985,0.085968298255137493,0.57312198836758332,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
274,68,0.027363985185673408,0.085966494832251508,0.57310996554834337,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
275,32,0.026023920434018726,0.081756557253118534,0.5450437150207903,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
275,68,0.026023292822021007,0.081754585551877187,0.5450305703458479,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
276,32,0.022031582386348256,0.069214257371909962,0.46142838247939977,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
276,68,0.022031427892199876,0.069213772014228389,0.46142514676152263,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
277,32,0.022031582386348256,0.069214257371909962,0.46142838247939977,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
277,68,0.022031427892199876,0.069213772014228389,0.46142514676152263,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
278,32,0.022031582386348256,0.069214257371909962,0.46142838247939977,0.81611400936823053,0.18388599059636238,3.5407093923467414e-11
278,68,0.022031427892199876,0.069213772014228389,0.46142514676152263,0.81611762203243621,0.18388237799209844,-2.4534652087737641e-11
279,32,0.20952305119568171,0.65823607839407172,2.1941202613135724,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
279,68,0.20951974603233045,0.65822569491716854,2.1940856497238954,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
280,32,0.075807544697099133,0.23815642550708652,0.79385475169028841,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
280,68,0.07580714352815858,0.23815516519769003,0.79385055065896681,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
281,32,0.070588434742166514,0.22176010801439283,0.73920036004797618,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
281,68,0.070588173144884248,0.22175928618229268,0.73919762060764227,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
282,32,0.082773190263169497,0.26003964644496347,0.86679882148321163,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
282,68,0.082775237322003065,0.2600460774699565,0.86682025823318842,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
283,32,0.061584219483970713,0.19347253150790381,0.64490843835967937,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
283,68,0.06158407428486147,0.19347207535144889,0.64490691783816301,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
284,32,0.059207760696790304,0.18600666604053892,0.62002222013512975,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
284,68,0.059207704447469464,0.18600648932808578,0.6200216310936193,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
285,32,0.051193829391543294,0.16083015832560163,0.53610052775200545,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
285,68,0.05119473967758225,0.16083301807353428,0.53611006024511432,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
286,32,0.051193829391543294,0.16083015832560163,0.53610052775200545,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
286,68,0.05119473967758225,0.16083301807353428,0.53611006024511432,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
287,32,0.051193829391543294,0.16083015832560163,0.53610052775200545,0.76415505105456716,0.2358449488316573,1.1377554454128358e-10
287,68,0.05119473967758225,0.16083301807353428,0.53611006024511432,0.76415560019929996,0.23584439971622537,8.4474677253254526e-11
288,32,0.20752093967464574,0.65194625954791774,1.5426362714726327,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
288,68,0.20752154323992314,0.65194815570415909,1.5426407581605328,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
289,32,0.10220037720449,0.32107195421973156,0.75972096638059539,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
289,68,0.10220033650707143,0.32107182636502035,0.75972066385057524,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
290,32,0.09629372758894697,0.30251566718021261,0.71581305061025335,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
290,68,0.096293184880413635,0.30251396221107124,0.71580901630957183,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
291,32,0.11033207870327549,0.34661844790950114,0.82016912019332344,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
291,68,0.11032938755868102,0.3466099934294134,0.82014911518915512,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
292,32,0.089349577631196261,0.28069997668751706,0.66419272922887229,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
292,68,0.089349768426564724,0.28070057608884497,0.66419414753324335,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
293,32,0.086717871398647478,0.27243222772093534,0.64462956853503917,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
293,68,0.086718737953948952,0.27243495008470442,0.64463601019649952,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
294,32,0.076455092499172803,0.24019075692492936,0.56833974929436482,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
294,68,0.076455197729282776,0.24019108751506979,0.56834053153727848,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
295,32,0.076455092499172803,0.24019075692492936,0.56833974929436482,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
295,68,0.076455197729282776,0.24019108751506979,0.56834053153727848,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
296,32,0.076455092499172803,0.24019075692492936,0.56833974929436482,0.72686541156036089,0.27313458846173327,-2.2094159835006622e-11
296,68,0.076455197729282776,0.24019108751506979,0.56834053153727848,0.7268651483658688,0.27313485152603334,1.0809786399335053e-10
297,32,0.19211704019121667,0.60355348209414128,0.92854381860637114,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
297,68,0.1921130393567583,0.60354091310199864,0.92852448169538249,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
298,32,0.13959286416092845,0.43854391654153074,0.67468294852543187,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
298,68,0.1395926127705891,0.43854312677548746,0.67468173350074989,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
299,32,0.13422621391768957,0.42168408756298559,0.64874475009690091,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
299,68,0.13422545058477631,0.42168168948191304,0.6487410607414047,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
300,32,0.14932144423739055,0.46910715223960409,0.72170331113785247,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
300,68,0.14932162953772601,0.4691077343777767,0.7217042067350411,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
301,32,0.13528477511549433,0.42500965564538423,0.65386100868520647,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
301,68,0.13528480200208212,0.42500974011209092,0.65386113863398598,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
302,32,0.13330913434752242,0.41880299712259123,0.64431230326552491,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
302,68,0.13330648885626659,0.41879468606669673,0.64429951702568722,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
303,32,0.12183699506266985,0.38276220862433946,0.58886493634513759,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
303,68,0.12183661020278692,0.38276099955135862,0.58886307623285938,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
304,32,0.12183699506266985,0.38276220862433946,0.58886493634513759,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
304,68,0.12183661020278692,0.38276099955135862,0.58886307623285938,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
305,32,0.12183699506266985,0.38276220862433946,0.58886493634513759,0.66272288691532966,0.33727711294861051,1.3605983006925726e-10
305,68,0.12183661020278692,0.38276099955135862,0.58886307623285938,0.66272298746363156,0.33727701280396838,-2.6759994220526551e-10
306,32,0.18227277369277547,0.57262680678265832,0.66121248208232719,0.60471444310714584,0.39528555697306317,-8.0209006103615366e-11
306,68,0.18226914472408282,0.57261540604127337,0.66119931764011208,0.60471447823959901,0.39528552177390464,-1.3503642648515779e-11
307,32,0.16431320633931529,0.51620516192337673,0.59606237838707177,0.60471444310714584,0.39528555697306317,-8.0209006103615366e-11
307,68,0.16431291786260016,0.51620425564704775,0.59606133190930677,0.60471447823959901,0.39528552177390464,-1.3503642648515779e-11
308,32,0.16033342043805981,0.5037022957731323,0.58162531211210078,0.60471444310714584,0.39528555697306317,-8.0209006103615366e-11
308,68,0.16033192154700804,0.50369758686801547,0.58161987473682719,0.60471447823959901,0.39528552177390464,-1.3503642648515779e-11
309,32,0.17562411881892631,0.55173944147471987,0.63709383011592657,0.60471444310714584,0.39528555697306317,-8.0209006103615366e-11
309,68,0.17561897558982034,0.55172328354394484,0.63707517254456147,0.60471447823959901,0.39528552177390464,-1.3503642648515779e-11
310,32,0.17014426902598814,0.53452398562244974,0.61721513397486594,0.60471444310714584,0.39528555697306317,-8.0209006103615366e-11
310,68,0.1701443162907921,0.53452413410921062,0.61721530543260872,0.60471447823959901,0.39528552177390464,-1.3503642648515779e-11
311,32,0.16917673618092324,0.53148439154428706,0.61370531305635712,0.60471444310714584,0.39528555697306317,-8.0209006103615366e-11
